,feature_1,feature_2,feature_3,feature_4,label
7429,10.0,3.0,6.0,37.0,1.0
7430,13.0,3.0,7.0,25.0,1.0
7431,8.0,13.0,14.0,13.0,0.0
7432,17.0,2.0,9.0,30.0,1.0
7433,17.0,12.0,11.0,14.0,0.0
7434,15.0,0.0,10.0,33.0,1.0
7435,13.0,3.0,8.0,23.0,1.0
7436,5.0,0.0,3.0,34.0,1.0
7437,13.0,11.0,11.0,12.0,0.0
7438,11.0,2.0,2.0,23.0,1.0
7439,12.0,1.0,6.0,39.0,1.0
7440,13.0,2.0,7.0,28.0,1.0
7441,12.0,3.0,8.0,31.0,1.0
7442,18.0,0.0,8.0,24.0,1.0
7443,13.0,14.0,10.0,11.0,0.0
7444,15.0,6.0,14.0,18.0,0.0
7445,18.0,11.0,10.0,15.0,0.0
7446,12.0,14.0,11.0,20.0,0.0
7447,12.0,4.0,7.0,29.0,1.0
7448,16.0,5.0,7.0,29.0,1.0
7449,8.0,17.0,11.0,10.0,0.0
7450,15.0,0.0,6.0,32.0,1.0
7451,14.0,15.0,9.0,11.0,0.0
7452,11.0,1.0,5.0,28.0,1.0
7453,13.0,1.0,10.0,29.0,1.0
7454,14.0,10.0,11.0,18.0,0.0
7455,15.0,3.0,5.0,28.0,1.0
7456,17.0,2.0,8.0,26.0,1.0
7457,13.0,2.0,5.0,27.0,1.0
7458,13.0,0.0,10.0,23.0,1.0
7459,13.0,3.0,10.0,21.0,1.0
7460,15.0,9.0,9.0,16.0,0.0
7461,15.0,3.0,10.0,29.0,1.0
7462,6.0,2.0,10.0,27.0,1.0
7463,13.0,12.0,12.0,6.0,0.0
7464,11.0,2.0,6.0,31.0,1.0
7465,8.0,9.0,11.0,11.0,0.0
7466,15.0,0.0,4.0,30.0,1.0
7467,13.0,1.0,6.0,29.0,1.0
7468,3.0,3.0,6.0,14.0,1.0
7469,11.0,11.0,10.0,15.0,0.0
7470,17.0,10.0,14.0,8.0,0.0
7471,12.0,1.0,5.0,36.0,1.0
7472,14.0,7.0,12.0,17.0,0.0
7473,18.0,4.0,4.0,26.0,1.0
7474,12.0,11.0,12.0,21.0,0.0
7475,9.0,2.0,9.0,20.0,1.0
7476,8.0,2.0,6.0,31.0,1.0
7477,13.0,13.0,12.0,10.0,0.0
7478,14.0,7.0,5.0,12.0,0.0
7479,13.0,0.0,5.0,24.0,1.0
7480,13.0,2.0,12.0,22.0,1.0
7481,14.0,2.0,11.0,28.0,1.0
7482,6.0,10.0,12.0,14.0,0.0
7483,21.0,0.0,11.0,27.0,1.0
7484,9.0,15.0,12.0,16.0,0.0
7485,8.0,17.0,8.0,8.0,0.0
7486,13.0,3.0,6.0,22.0,1.0
7487,15.0,2.0,9.0,24.0,1.0
7488,14.0,14.0,7.0,13.0,0.0
7489,17.0,1.0,7.0,26.0,1.0
7490,13.0,0.0,5.0,28.0,1.0
7491,12.0,3.0,9.0,24.0,1.0
7492,12.0,12.0,12.0,16.0,0.0
7493,18.0,10.0,15.0,13.0,0.0
7494,18.0,1.0,9.0,23.0,1.0
7495,14.0,2.0,7.0,20.0,1.0
7496,12.0,13.0,11.0,12.0,0.0
7497,14.0,2.0,2.0,24.0,1.0
7498,10.0,2.0,6.0,34.0,1.0
7499,8.0,4.0,9.0,25.0,1.0
7500,10.0,2.0,8.0,25.0,1.0
7501,5.0,10.0,10.0,13.0,0.0
7502,13.0,4.0,12.0,27.0,1.0
7503,17.0,2.0,10.0,33.0,1.0
7504,13.0,1.0,6.0,31.0,1.0
7505,15.0,3.0,12.0,31.0,1.0
7506,19.0,4.0,10.0,10.0,0.0
7507,17.0,10.0,17.0,17.0,0.0
7508,8.0,1.0,10.0,31.0,1.0
7509,12.0,13.0,12.0,12.0,0.0
7510,6.0,10.0,5.0,9.0,0.0
7511,14.0,4.0,4.0,33.0,1.0
7512,11.0,0.0,2.0,22.0,1.0
7513,14.0,1.0,7.0,24.0,1.0
7514,16.0,1.0,7.0,26.0,1.0
7515,12.0,2.0,7.0,23.0,1.0
7516,13.0,7.0,11.0,5.0,0.0
7517,8.0,1.0,5.0,27.0,1.0
7518,6.0,7.0,8.0,39.0,1.0
7519,14.0,2.0,11.0,26.0,1.0
7520,14.0,2.0,8.0,28.0,1.0
7521,7.0,1.0,10.0,22.0,1.0
7522,10.0,17.0,12.0,9.0,0.0
7523,14.0,1.0,8.0,25.0,1.0
7524,11.0,2.0,14.0,33.0,1.0
7525,13.0,2.0,12.0,27.0,1.0
7526,5.0,4.0,6.0,28.0,1.0
7527,13.0,0.0,7.0,25.0,1.0
7528,12.0,12.0,16.0,14.0,0.0
7529,7.0,9.0,14.0,10.0,0.0
7530,15.0,1.0,6.0,30.0,1.0
7531,13.0,2.0,9.0,33.0,1.0
7532,20.0,16.0,13.0,10.0,0.0
7533,9.0,15.0,8.0,17.0,0.0
7534,11.0,13.0,10.0,11.0,0.0
7535,14.0,1.0,9.0,29.0,1.0
7536,19.0,4.0,10.0,24.0,1.0
7537,13.0,8.0,13.0,9.0,0.0
7538,15.0,9.0,14.0,13.0,0.0
7539,11.0,15.0,10.0,12.0,0.0
7540,9.0,8.0,11.0,10.0,0.0
7541,15.0,2.0,6.0,38.0,1.0
7542,12.0,4.0,13.0,17.0,1.0
7543,11.0,3.0,13.0,32.0,1.0
7544,12.0,2.0,5.0,32.0,1.0
7545,9.0,2.0,7.0,34.0,1.0
7546,16.0,13.0,12.0,6.0,0.0
7547,13.0,16.0,13.0,15.0,0.0
7548,10.0,3.0,10.0,28.0,1.0
7549,13.0,13.0,12.0,15.0,0.0
7550,15.0,1.0,5.0,32.0,1.0
7551,13.0,4.0,7.0,25.0,1.0
7552,11.0,5.0,14.0,21.0,1.0
7553,9.0,11.0,12.0,10.0,0.0
7554,18.0,2.0,4.0,26.0,1.0
7555,13.0,8.0,14.0,11.0,0.0
7556,8.0,11.0,9.0,12.0,0.0
7557,11.0,2.0,10.0,18.0,1.0
7558,8.0,2.0,13.0,25.0,1.0
7559,12.0,2.0,5.0,32.0,1.0
7560,11.0,17.0,12.0,12.0,0.0
7561,14.0,2.0,8.0,16.0,1.0
7562,7.0,19.0,16.0,16.0,0.0
7563,15.0,1.0,8.0,25.0,1.0
7564,8.0,10.0,16.0,9.0,0.0
7565,10.0,10.0,20.0,11.0,0.0
7566,8.0,8.0,8.0,10.0,0.0
7567,19.0,13.0,6.0,13.0,0.0
7568,17.0,2.0,8.0,35.0,1.0
7569,10.0,11.0,14.0,15.0,0.0
7570,15.0,13.0,13.0,26.0,0.0
7571,20.0,1.0,5.0,29.0,1.0
7572,7.0,11.0,16.0,10.0,0.0
7573,4.0,3.0,7.0,25.0,1.0
7574,5.0,12.0,17.0,12.0,0.0
7575,19.0,9.0,12.0,14.0,0.0
7576,14.0,16.0,13.0,15.0,0.0
7577,12.0,1.0,5.0,23.0,1.0
7578,14.0,14.0,17.0,9.0,0.0
7579,15.0,1.0,8.0,32.0,1.0
7580,13.0,4.0,8.0,26.0,1.0
7581,9.0,2.0,7.0,25.0,1.0
7582,15.0,4.0,18.0,14.0,0.0
7583,10.0,2.0,8.0,24.0,1.0
7584,11.0,18.0,10.0,12.0,0.0
7585,23.0,1.0,8.0,28.0,1.0
7586,13.0,14.0,8.0,19.0,0.0
7587,13.0,8.0,12.0,6.0,0.0
7588,10.0,15.0,16.0,19.0,0.0
7589,9.0,3.0,8.0,37.0,1.0
7590,15.0,0.0,4.0,27.0,1.0
7591,9.0,3.0,4.0,22.0,1.0
7592,16.0,11.0,10.0,15.0,0.0
7593,13.0,1.0,10.0,18.0,1.0
7594,11.0,14.0,8.0,6.0,0.0
7595,18.0,2.0,7.0,23.0,1.0
7596,18.0,1.0,5.0,30.0,1.0
7597,9.0,1.0,7.0,31.0,1.0
7598,23.0,1.0,3.0,21.0,1.0
7599,12.0,4.0,6.0,23.0,1.0
7600,12.0,3.0,9.0,34.0,1.0
7601,18.0,1.0,8.0,21.0,1.0
7602,16.0,10.0,16.0,17.0,0.0
7603,4.0,13.0,13.0,15.0,0.0
7604,10.0,2.0,4.0,37.0,1.0
7605,15.0,4.0,10.0,24.0,1.0
7606,13.0,0.0,8.0,23.0,1.0
7607,12.0,3.0,10.0,22.0,1.0
7608,12.0,1.0,4.0,26.0,1.0
7609,15.0,8.0,9.0,11.0,0.0
7610,13.0,2.0,15.0,23.0,1.0
7611,9.0,1.0,9.0,23.0,1.0
7612,17.0,1.0,7.0,31.0,1.0
7613,6.0,6.0,8.0,29.0,1.0
7614,12.0,1.0,8.0,23.0,1.0
7615,15.0,1.0,9.0,27.0,1.0
7616,18.0,1.0,7.0,21.0,1.0
7617,18.0,0.0,5.0,29.0,1.0
7618,18.0,9.0,14.0,14.0,0.0
7619,13.0,6.0,16.0,8.0,0.0
7620,11.0,10.0,13.0,10.0,0.0
7621,16.0,15.0,13.0,7.0,0.0
7622,10.0,3.0,7.0,32.0,1.0
7623,10.0,13.0,16.0,15.0,0.0
7624,7.0,5.0,10.0,21.0,1.0
7625,16.0,1.0,10.0,26.0,1.0
7626,12.0,10.0,8.0,8.0,0.0
7627,5.0,13.0,17.0,13.0,0.0
7628,12.0,2.0,6.0,25.0,1.0
7629,11.0,18.0,13.0,19.0,0.0
7630,16.0,8.0,14.0,13.0,0.0
7631,15.0,17.0,11.0,17.0,0.0
7632,14.0,4.0,4.0,27.0,1.0
7633,13.0,2.0,10.0,30.0,1.0
7634,13.0,0.0,6.0,26.0,1.0
7635,9.0,11.0,18.0,18.0,0.0
7636,15.0,2.0,11.0,33.0,1.0
7637,15.0,10.0,13.0,16.0,0.0
7638,8.0,15.0,18.0,14.0,0.0
7639,10.0,0.0,6.0,30.0,1.0
7640,5.0,4.0,9.0,25.0,1.0
7641,13.0,11.0,15.0,10.0,0.0
7642,13.0,1.0,6.0,23.0,1.0
7643,9.0,2.0,5.0,18.0,1.0
7644,11.0,4.0,6.0,28.0,1.0
7645,9.0,3.0,9.0,17.0,1.0
7646,17.0,8.0,14.0,27.0,1.0
7647,17.0,3.0,9.0,38.0,1.0
7648,11.0,17.0,11.0,8.0,0.0
7649,18.0,3.0,6.0,25.0,1.0
7650,10.0,10.0,19.0,17.0,0.0
7651,17.0,3.0,5.0,25.0,1.0
7652,9.0,4.0,6.0,24.0,1.0
7653,19.0,8.0,12.0,9.0,0.0
7654,12.0,15.0,6.0,15.0,0.0
7655,13.0,17.0,22.0,14.0,0.0
7656,9.0,3.0,5.0,26.0,1.0
7657,10.0,18.0,7.0,12.0,0.0
7658,15.0,13.0,14.0,15.0,0.0
7659,8.0,8.0,15.0,16.0,0.0
7660,13.0,2.0,8.0,40.0,1.0
7661,10.0,1.0,7.0,30.0,1.0
7662,9.0,9.0,10.0,6.0,0.0
7663,12.0,0.0,7.0,23.0,1.0
7664,13.0,8.0,13.0,9.0,0.0
7665,6.0,3.0,6.0,27.0,1.0
7666,12.0,1.0,7.0,24.0,1.0
7667,12.0,0.0,6.0,25.0,1.0
7668,9.0,13.0,12.0,11.0,0.0
7669,14.0,21.0,18.0,8.0,0.0
7670,9.0,3.0,11.0,34.0,1.0
7671,12.0,8.0,13.0,14.0,0.0
7672,3.0,15.0,6.0,15.0,0.0
7673,14.0,1.0,3.0,23.0,1.0
7674,12.0,0.0,9.0,24.0,1.0
7675,12.0,3.0,7.0,17.0,1.0
7676,19.0,2.0,5.0,29.0,1.0
7677,9.0,2.0,2.0,29.0,1.0
7678,14.0,3.0,8.0,29.0,1.0
7679,15.0,2.0,4.0,18.0,1.0
7680,13.0,4.0,8.0,36.0,1.0
7681,18.0,0.0,4.0,24.0,1.0
7682,8.0,3.0,9.0,25.0,1.0
7683,7.0,3.0,9.0,31.0,1.0
7684,16.0,3.0,5.0,23.0,1.0
7685,11.0,8.0,11.0,10.0,0.0
7686,7.0,0.0,11.0,38.0,1.0
7687,11.0,0.0,5.0,36.0,1.0
7688,9.0,14.0,12.0,14.0,0.0
7689,12.0,13.0,4.0,14.0,0.0
7690,16.0,2.0,7.0,26.0,1.0
7691,22.0,5.0,7.0,35.0,1.0
7692,17.0,2.0,3.0,36.0,1.0
7693,15.0,16.0,12.0,11.0,0.0
7694,14.0,4.0,6.0,26.0,1.0
7695,10.0,17.0,15.0,23.0,0.0
7696,18.0,1.0,13.0,34.0,1.0
7697,20.0,4.0,1.0,25.0,1.0
7698,10.0,2.0,5.0,33.0,1.0
7699,6.0,8.0,9.0,10.0,0.0
7700,10.0,13.0,7.0,14.0,0.0
7701,17.0,0.0,8.0,31.0,1.0
7702,11.0,0.0,8.0,31.0,1.0
7703,12.0,3.0,6.0,24.0,1.0
7704,14.0,1.0,6.0,21.0,1.0
7705,12.0,4.0,9.0,31.0,1.0
7706,9.0,0.0,5.0,28.0,1.0
7707,9.0,15.0,7.0,12.0,0.0
7708,16.0,3.0,11.0,27.0,1.0
7709,14.0,1.0,8.0,27.0,1.0
7710,10.0,12.0,18.0,10.0,0.0
7711,19.0,4.0,9.0,28.0,1.0
7712,16.0,1.0,6.0,27.0,1.0
7713,8.0,3.0,6.0,32.0,1.0
7714,7.0,5.0,6.0,17.0,0.0
7715,11.0,14.0,11.0,10.0,0.0
7716,12.0,2.0,9.0,32.0,1.0
7717,13.0,22.0,13.0,18.0,0.0
7718,16.0,6.0,8.0,26.0,1.0
7719,20.0,2.0,9.0,29.0,1.0
7720,11.0,8.0,13.0,16.0,0.0
7721,14.0,3.0,8.0,23.0,1.0
7722,10.0,2.0,5.0,16.0,1.0
7723,11.0,2.0,6.0,29.0,1.0
7724,10.0,19.0,11.0,11.0,0.0
7725,11.0,3.0,12.0,30.0,1.0
7726,13.0,11.0,14.0,11.0,0.0
7727,11.0,11.0,17.0,11.0,0.0
7728,16.0,7.0,9.0,27.0,1.0
7729,7.0,4.0,9.0,31.0,1.0
7730,11.0,10.0,13.0,11.0,0.0
7731,12.0,11.0,16.0,10.0,0.0
7732,10.0,4.0,5.0,26.0,1.0
7733,15.0,7.0,12.0,15.0,0.0
7734,9.0,0.0,8.0,27.0,1.0
7735,17.0,4.0,4.0,20.0,1.0
7736,13.0,1.0,7.0,37.0,1.0
7737,15.0,4.0,6.0,34.0,1.0
7738,17.0,11.0,8.0,14.0,0.0
7739,18.0,10.0,16.0,16.0,0.0
7740,12.0,15.0,12.0,14.0,0.0
7741,11.0,2.0,7.0,22.0,1.0
7742,8.0,2.0,10.0,28.0,1.0
7743,6.0,15.0,9.0,16.0,0.0
7744,11.0,11.0,17.0,16.0,0.0
7745,12.0,2.0,5.0,26.0,1.0
7746,11.0,9.0,15.0,13.0,0.0
7747,12.0,0.0,11.0,30.0,1.0
7748,17.0,1.0,8.0,23.0,1.0
7749,19.0,20.0,16.0,11.0,0.0
7750,6.0,14.0,20.0,13.0,0.0
7751,13.0,0.0,7.0,24.0,1.0
7752,15.0,5.0,7.0,20.0,1.0
7753,17.0,3.0,5.0,28.0,1.0
7754,13.0,7.0,11.0,12.0,0.0
7755,14.0,2.0,5.0,33.0,1.0
7756,13.0,4.0,5.0,34.0,1.0
7757,9.0,3.0,11.0,25.0,1.0
7758,10.0,2.0,6.0,31.0,1.0
7759,15.0,13.0,11.0,5.0,0.0
7760,14.0,2.0,3.0,23.0,1.0
7761,14.0,1.0,10.0,31.0,1.0
7762,11.0,4.0,5.0,27.0,1.0
7763,11.0,2.0,7.0,27.0,1.0
7764,12.0,12.0,10.0,8.0,0.0
7765,16.0,11.0,7.0,10.0,0.0
7766,13.0,1.0,6.0,27.0,1.0
7767,11.0,8.0,14.0,9.0,0.0
7768,12.0,11.0,17.0,8.0,0.0
7769,10.0,13.0,14.0,17.0,0.0
7770,7.0,13.0,9.0,14.0,0.0
7771,12.0,2.0,7.0,29.0,1.0
7772,11.0,8.0,9.0,18.0,0.0
7773,19.0,4.0,5.0,16.0,1.0
7774,15.0,2.0,6.0,19.0,1.0
7775,15.0,1.0,11.0,24.0,1.0
7776,10.0,1.0,6.0,27.0,1.0
7777,13.0,13.0,10.0,14.0,0.0
7778,16.0,16.0,4.0,12.0,0.0
7779,17.0,9.0,11.0,12.0,0.0
7780,16.0,1.0,5.0,28.0,1.0
7781,8.0,10.0,13.0,13.0,0.0
7782,17.0,12.0,17.0,15.0,0.0
7783,17.0,15.0,11.0,5.0,0.0
7784,14.0,17.0,15.0,15.0,0.0
7785,12.0,7.0,3.0,17.0,1.0
7786,14.0,2.0,6.0,23.0,1.0
7787,12.0,1.0,11.0,33.0,1.0
7788,10.0,1.0,12.0,22.0,1.0
7789,7.0,2.0,9.0,32.0,1.0
7790,18.0,12.0,11.0,12.0,0.0
7791,14.0,18.0,16.0,15.0,0.0
7792,16.0,13.0,6.0,11.0,0.0
7793,9.0,4.0,13.0,28.0,1.0
7794,24.0,1.0,8.0,33.0,1.0
7795,8.0,2.0,4.0,33.0,1.0
7796,11.0,9.0,8.0,7.0,0.0
7797,11.0,8.0,13.0,9.0,0.0
7798,11.0,1.0,8.0,26.0,1.0
7799,11.0,0.0,6.0,33.0,1.0
7800,19.0,11.0,10.0,14.0,0.0
7801,15.0,1.0,4.0,30.0,1.0
7802,14.0,2.0,9.0,27.0,1.0
7803,10.0,0.0,7.0,34.0,1.0
7804,9.0,2.0,6.0,32.0,1.0
7805,11.0,14.0,9.0,11.0,0.0
7806,18.0,2.0,8.0,17.0,1.0
7807,12.0,3.0,4.0,34.0,1.0
7808,10.0,1.0,8.0,25.0,1.0
7809,8.0,12.0,18.0,9.0,0.0
7810,18.0,1.0,11.0,20.0,1.0
7811,10.0,0.0,9.0,23.0,1.0
7812,18.0,4.0,10.0,21.0,1.0
7813,14.0,8.0,10.0,11.0,0.0
7814,17.0,2.0,7.0,21.0,1.0
7815,9.0,6.0,8.0,12.0,0.0
7816,16.0,5.0,7.0,34.0,1.0
7817,14.0,6.0,5.0,32.0,1.0
7818,7.0,14.0,19.0,20.0,0.0
7819,18.0,12.0,13.0,14.0,0.0
7820,11.0,4.0,8.0,27.0,1.0
7821,10.0,9.0,11.0,14.0,0.0
7822,12.0,4.0,11.0,34.0,1.0
7823,14.0,2.0,5.0,37.0,1.0
7824,12.0,2.0,6.0,29.0,1.0
7825,13.0,1.0,3.0,19.0,1.0
7826,12.0,12.0,14.0,17.0,0.0
7827,8.0,12.0,18.0,7.0,0.0
7828,17.0,2.0,5.0,22.0,1.0
7829,12.0,9.0,10.0,12.0,0.0
7830,15.0,4.0,7.0,24.0,1.0
7831,15.0,17.0,15.0,7.0,0.0
7832,16.0,1.0,10.0,28.0,1.0
7833,13.0,16.0,15.0,13.0,0.0
7834,13.0,0.0,9.0,38.0,1.0
7835,11.0,13.0,10.0,15.0,0.0
7836,12.0,15.0,8.0,12.0,0.0
7837,7.0,0.0,12.0,20.0,1.0
7838,14.0,0.0,9.0,31.0,1.0
7839,14.0,9.0,10.0,9.0,0.0
7840,13.0,12.0,10.0,10.0,0.0
7841,12.0,15.0,19.0,12.0,0.0
7842,11.0,2.0,6.0,32.0,1.0
7843,9.0,12.0,9.0,14.0,0.0
7844,14.0,7.0,13.0,11.0,0.0
7845,10.0,3.0,10.0,26.0,1.0
7846,12.0,0.0,7.0,29.0,1.0
7847,15.0,2.0,4.0,26.0,1.0
7848,16.0,18.0,14.0,11.0,0.0
7849,12.0,14.0,15.0,12.0,0.0
7850,12.0,3.0,8.0,34.0,1.0
7851,20.0,0.0,11.0,24.0,1.0
7852,12.0,17.0,11.0,9.0,0.0
7853,13.0,4.0,10.0,30.0,1.0
7854,15.0,14.0,12.0,7.0,0.0
7855,13.0,2.0,8.0,32.0,1.0
7856,12.0,4.0,10.0,25.0,1.0
7857,9.0,4.0,9.0,29.0,1.0
7858,14.0,1.0,8.0,25.0,1.0
7859,9.0,10.0,13.0,17.0,0.0
7860,10.0,2.0,8.0,27.0,1.0
7861,17.0,0.0,8.0,22.0,1.0
7862,14.0,3.0,6.0,26.0,1.0
7863,11.0,5.0,12.0,22.0,1.0
7864,10.0,0.0,14.0,25.0,1.0
7865,16.0,3.0,4.0,24.0,1.0
7866,15.0,13.0,13.0,11.0,0.0
7867,10.0,15.0,10.0,9.0,0.0
7868,9.0,1.0,7.0,19.0,1.0
7869,11.0,11.0,14.0,9.0,0.0
7870,10.0,2.0,11.0,26.0,1.0
7871,6.0,13.0,9.0,12.0,0.0
7872,24.0,10.0,8.0,9.0,0.0
7873,11.0,3.0,6.0,30.0,1.0
7874,17.0,3.0,9.0,31.0,1.0
7875,8.0,3.0,8.0,22.0,1.0
7876,15.0,0.0,10.0,29.0,1.0
7877,9.0,0.0,7.0,32.0,1.0
7878,17.0,2.0,12.0,33.0,1.0
7879,10.0,1.0,9.0,31.0,1.0
7880,14.0,3.0,9.0,30.0,1.0
7881,16.0,1.0,8.0,34.0,1.0
7882,14.0,1.0,5.0,33.0,1.0
7883,18.0,11.0,18.0,16.0,0.0
7884,11.0,10.0,11.0,12.0,0.0
7885,16.0,3.0,14.0,29.0,1.0
7886,10.0,3.0,5.0,35.0,1.0
7887,13.0,13.0,9.0,15.0,0.0
7888,19.0,3.0,3.0,27.0,1.0
7889,18.0,10.0,11.0,18.0,0.0
7890,8.0,1.0,8.0,32.0,1.0
7891,17.0,3.0,8.0,27.0,1.0
7892,11.0,1.0,12.0,32.0,1.0
7893,12.0,2.0,8.0,25.0,1.0
7894,32.0,1.0,10.0,27.0,1.0
7895,14.0,1.0,7.0,31.0,1.0
7896,10.0,16.0,14.0,15.0,0.0
7897,7.0,4.0,8.0,24.0,1.0
7898,15.0,1.0,7.0,27.0,1.0
7899,15.0,3.0,11.0,35.0,1.0
7900,11.0,0.0,8.0,33.0,1.0
7901,12.0,4.0,11.0,7.0,0.0
7902,14.0,1.0,5.0,27.0,1.0
7903,14.0,1.0,10.0,32.0,1.0
7904,12.0,2.0,5.0,33.0,1.0
7905,11.0,3.0,10.0,31.0,1.0
7906,14.0,3.0,7.0,30.0,1.0
7907,9.0,2.0,12.0,35.0,1.0
7908,10.0,0.0,3.0,23.0,1.0
7909,6.0,20.0,12.0,11.0,0.0
7910,14.0,15.0,13.0,13.0,0.0
7911,16.0,1.0,8.0,18.0,1.0
7912,16.0,2.0,4.0,20.0,1.0
7913,12.0,7.0,12.0,20.0,0.0
7914,15.0,0.0,5.0,29.0,1.0
7915,10.0,10.0,15.0,15.0,0.0
7916,10.0,9.0,16.0,13.0,0.0
7917,9.0,4.0,7.0,26.0,1.0
7918,19.0,11.0,10.0,11.0,0.0
7919,15.0,0.0,5.0,35.0,1.0
7920,17.0,3.0,8.0,33.0,1.0
7921,8.0,3.0,9.0,22.0,1.0
7922,15.0,0.0,8.0,28.0,1.0
7923,12.0,3.0,9.0,26.0,1.0
7924,6.0,2.0,9.0,27.0,1.0
7925,9.0,9.0,14.0,8.0,0.0
7926,8.0,2.0,9.0,25.0,1.0
7927,11.0,8.0,14.0,13.0,0.0
7928,13.0,10.0,7.0,6.0,0.0
7929,16.0,16.0,14.0,15.0,0.0
7930,21.0,13.0,15.0,10.0,0.0
7931,11.0,5.0,3.0,28.0,1.0
7932,8.0,1.0,9.0,22.0,1.0
7933,10.0,0.0,9.0,28.0,1.0
7934,8.0,3.0,5.0,23.0,1.0
7935,13.0,1.0,3.0,19.0,1.0
7936,10.0,3.0,10.0,29.0,1.0
7937,12.0,2.0,5.0,29.0,1.0
7938,10.0,5.0,10.0,20.0,1.0
7939,18.0,7.0,8.0,11.0,0.0
7940,9.0,5.0,7.0,34.0,1.0
7941,12.0,1.0,13.0,25.0,1.0
7942,15.0,12.0,14.0,15.0,0.0
7943,8.0,2.0,11.0,23.0,1.0
7944,14.0,14.0,11.0,11.0,0.0
7945,10.0,7.0,14.0,18.0,0.0
7946,14.0,4.0,7.0,26.0,1.0
7947,10.0,15.0,15.0,16.0,0.0
7948,12.0,3.0,4.0,28.0,1.0
7949,11.0,10.0,6.0,10.0,0.0
7950,8.0,3.0,10.0,24.0,1.0
7951,10.0,2.0,5.0,32.0,1.0
7952,12.0,2.0,8.0,32.0,1.0
7953,12.0,1.0,7.0,26.0,1.0
7954,13.0,3.0,7.0,32.0,1.0
7955,19.0,3.0,13.0,24.0,1.0
7956,10.0,7.0,15.0,17.0,0.0
7957,9.0,1.0,7.0,40.0,1.0
7958,15.0,1.0,8.0,29.0,1.0
7959,12.0,15.0,17.0,14.0,0.0
7960,14.0,15.0,12.0,16.0,0.0
7961,14.0,4.0,7.0,25.0,1.0
7962,14.0,1.0,6.0,36.0,1.0
7963,14.0,3.0,4.0,28.0,1.0
7964,11.0,3.0,11.0,33.0,1.0
7965,13.0,9.0,12.0,15.0,0.0
7966,11.0,14.0,13.0,19.0,0.0
7967,12.0,19.0,17.0,13.0,0.0
7968,14.0,3.0,5.0,26.0,1.0
7969,10.0,2.0,8.0,39.0,1.0
7970,8.0,15.0,14.0,8.0,0.0
7971,18.0,4.0,5.0,21.0,1.0
7972,12.0,4.0,19.0,9.0,0.0
7973,12.0,1.0,11.0,26.0,1.0
7974,10.0,2.0,6.0,18.0,1.0
7975,18.0,4.0,2.0,39.0,1.0
7976,9.0,11.0,17.0,15.0,0.0
7977,12.0,0.0,9.0,25.0,1.0
7978,12.0,7.0,8.0,21.0,1.0
7979,12.0,11.0,9.0,13.0,0.0
7980,11.0,2.0,1.0,35.0,1.0
7981,15.0,1.0,11.0,24.0,1.0
7982,14.0,16.0,8.0,14.0,0.0
7983,7.0,2.0,7.0,26.0,1.0
7984,7.0,2.0,6.0,30.0,1.0
7985,10.0,18.0,12.0,20.0,0.0
7986,14.0,3.0,7.0,24.0,1.0
7987,19.0,4.0,6.0,33.0,1.0
7988,11.0,2.0,5.0,30.0,1.0
7989,14.0,2.0,11.0,35.0,1.0
7990,10.0,2.0,8.0,28.0,1.0
7991,16.0,15.0,9.0,7.0,0.0
7992,16.0,0.0,7.0,30.0,1.0
7993,13.0,2.0,8.0,34.0,1.0
7994,10.0,6.0,9.0,30.0,1.0
7995,11.0,3.0,5.0,31.0,1.0
7996,13.0,0.0,11.0,29.0,1.0
7997,12.0,3.0,7.0,26.0,1.0
7998,10.0,15.0,10.0,16.0,0.0
7999,6.0,2.0,12.0,26.0,1.0
8000,13.0,1.0,11.0,24.0,1.0
8001,14.0,11.0,9.0,8.0,0.0
8002,13.0,4.0,14.0,25.0,1.0
8003,14.0,3.0,6.0,35.0,1.0
8004,17.0,5.0,7.0,28.0,1.0
8005,16.0,11.0,9.0,8.0,0.0
8006,7.0,3.0,6.0,31.0,1.0
8007,16.0,1.0,2.0,30.0,1.0
8008,18.0,9.0,10.0,9.0,0.0
8009,10.0,6.0,14.0,13.0,0.0
8010,13.0,15.0,10.0,15.0,0.0
8011,17.0,1.0,3.0,24.0,1.0
8012,10.0,1.0,9.0,32.0,1.0
8013,17.0,2.0,9.0,33.0,1.0
8014,11.0,2.0,10.0,37.0,1.0
8015,11.0,1.0,5.0,29.0,1.0
8016,11.0,11.0,8.0,12.0,0.0
8017,14.0,2.0,7.0,25.0,1.0
8018,15.0,3.0,8.0,26.0,1.0
8019,13.0,3.0,3.0,26.0,1.0
8020,13.0,1.0,15.0,36.0,1.0
8021,8.0,15.0,12.0,14.0,0.0
8022,6.0,1.0,3.0,33.0,1.0
8023,12.0,1.0,4.0,24.0,1.0
8024,15.0,3.0,4.0,26.0,1.0
8025,13.0,6.0,16.0,10.0,0.0
8026,11.0,11.0,10.0,13.0,0.0
8027,8.0,2.0,11.0,36.0,1.0
8028,10.0,0.0,8.0,27.0,1.0
8029,2.0,0.0,12.0,34.0,1.0
8030,15.0,2.0,9.0,16.0,1.0
8031,17.0,13.0,14.0,14.0,0.0
8032,15.0,1.0,5.0,29.0,1.0
8033,16.0,2.0,8.0,37.0,1.0
8034,8.0,5.0,8.0,10.0,0.0
8035,13.0,2.0,8.0,28.0,1.0
